order_id,customer_id,employee_id,product_id,quantity,order_date
8034,962,19,9,8,2025-01-30
8035,248,69,9,3,2024-11-02
8036,302,25,18,1,2025-05-24
8037,726,11,11,7,2025-12-03
8038,215,74,13,3,2025-02-27
8039,158,17,38,4,2024-05-29
8040,69,36,9,5,2025-01-26
8041,393,90,16,1,2025-05-04
8042,85,95,4,9,2025-10-29
8043,267,96,34,7,2024-02-16
8044,69,21,7,2,2024-11-07
8045,611,18,15,1,2024-05-18
8046,347,60,38,2,2025-02-08
8047,962,18,11,3,2025-10-15
8048,728,1,32,3,2024-01-14
8049,927,14,27,8,2025-06-02
8050,673,8,30,5,2025-07-04
8051,423,66,17,9,2024-07-03
8052,606,51,36,3,2024-04-24
8053,174,79,19,6,2024-04-19
8054,677,60,7,4,2025-07-30
8055,115,34,43,8,2024-10-07
8056,220,36,45,1,2025-06-26
8057,956,62,21,4,2024-03-26
8058,31,1,28,7,2024-05-17
8059,523,85,3,9,2025-04-10
8060,343,42,14,1,2024-03-17
8061,377,1,2,8,2024-05-16
8062,130,96,29,2,2025-09-25
8063,1000,84,18,4,2024-04-06
8064,617,54,37,4,2025-06-14
8065,539,47,45,8,2024-01-09
8066,739,100,45,2,2024-03-23
8067,2,39,24,7,2024-02-16
8068,871,30,46,3,2025-05-26
8069,101,7,12,9,2025-03-05
8070,533,22,45,5,2024-03-30
8071,58,50,32,8,2025-05-27
8072,389,45,18,5,2025-11-04
8073,692,74,13,1,2025-10-26
8074,941,72,4,9,2025-02-17
8075,341,91,23,7,2025-05-27
8076,861,10,10,4,2025-10-19
8077,20,14,5,7,2025-11-03
8078,255,46,50,5,2025-10-08
8079,317,75,40,9,2024-03-17
8080,38,6,14,2,2024-03-21
8081,660,21,34,4,2025-07-07
8082,537,62,28,6,2025-09-27
8083,386,97,8,5,2024-07-20
8084,633,19,16,1,2025-03-22
8085,928,88,31,9,2024-04-16
8086,26,82,7,9,2024-10-18
8087,454,99,3,3,2025-11-16
8088,681,62,29,4,2024-11-07
8089,323,83,36,4,2025-08-21
8090,737,53,39,8,2025-05-31
8091,513,24,4,6,2025-11-14
8092,819,56,9,2,2025-09-24
8093,773,62,17,4,2025-10-29
8094,13,34,49,1,2025-08-21
8095,915,22,20,3,2025-03-01
8096,908,68,14,4,2025-09-01
8097,560,57,46,8,2025-02-18
8098,921,10,29,3,2024-05-14
8099,825,66,13,5,2025-06-02
8100,371,8,36,1,2024-12-29
8101,291,97,45,4,2025-01-18
8102,332,38,17,2,2024-02-01
8103,606,62,47,4,2025-06-23
8104,261,28,50,5,2025-05-01
8105,994,10,43,3,2024-12-30
8106,790,45,4,6,2024-09-20
8107,871,65,20,2,2024-05-21
8108,205,98,11,5,2024-01-30
8109,697,67,42,4,2024-05-09
8110,687,9,22,5,2024-03-10
8111,950,5,45,9,2024-04-28
8112,387,10,8,6,2024-11-22
8113,892,12,28,7,2024-03-10
8114,821,82,45,8,2024-07-26
8115,468,58,41,9,2024-03-31
8116,415,21,30,5,2024-04-29
8117,69,21,33,8,2024-07-25
8118,472,65,33,2,2025-02-09
8119,104,3,47,9,2025-06-30
8120,758,69,36,2,2024-05-03
8121,161,89,27,5,2024-04-21
8122,200,64,20,6,2024-07-25
8123,216,49,33,4,2025-09-05
8124,946,72,25,8,2025-01-20
8125,212,17,44,3,2025-12-06
8126,508,73,43,5,2024-05-26
8127,16,32,19,2,2024-05-11
8128,498,70,47,3,2024-04-13
8129,884,21,21,8,2025-07-06
8130,332,7,42,5,2025-07-21
8131,717,7,33,3,2024-08-29
8132,877,27,3,5,2025-09-30
8133,551,8,14,9,2025-10-23
8134,601,73,15,3,2024-11-26
8135,942,28,33,7,2024-05-28
8136,256,79,42,8,2024-06-17
8137,992,66,22,5,2025-07-10
8138,766,71,1,3,2024-03-24
8139,728,47,31,6,2025-06-03
8140,880,82,47,3,2024-04-16
8141,815,86,35,9,2024-09-21
8142,172,10,20,2,2025-10-19
8143,649,33,32,3,2024-01-31
8144,1000,7,12,7,2025-06-30
8145,498,3,16,8,2024-09-03
8146,471,14,8,5,2025-06-13
8147,384,44,14,5,2024-01-24
8148,690,46,18,5,2025-05-12
8149,589,61,30,4,2024-10-30
8150,700,36,33,9,2025-02-01
8151,507,13,34,6,2025-02-06
8152,992,16,44,8,2024-11-11
8153,527,80,49,8,2024-10-04
8154,804,5,34,5,2025-06-25
8155,831,89,49,9,2024-05-22
8156,325,38,7,2,2025-02-13
8157,214,50,6,8,2024-12-21
8158,208,38,6,3,2025-06-07
8159,169,56,22,7,2024-07-21
8160,330,63,8,9,2024-09-06
8161,280,48,37,5,2024-04-12
8162,978,90,15,8,2025-04-12
8163,305,59,26,4,2024-02-04
8164,146,77,39,1,2024-11-19
8165,775,44,3,1,2025-06-15
8166,516,90,10,6,2025-07-12
8167,90,55,3,8,2025-08-18
8168,453,55,30,2,2024-09-24
8169,60,1,46,4,2024-02-22
8170,311,8,22,3,2024-01-18
8171,528,4,3,9,2024-04-13
8172,227,85,1,3,2024-05-31
8173,474,86,33,8,2025-11-07
8174,978,53,19,7,2025-02-17
8175,541,58,36,1,2024-03-24
8176,663,37,34,8,2024-11-03
8177,757,49,31,9,2024-05-30
8178,782,67,43,8,2025-07-02
8179,79,19,24,1,2025-01-13
8180,433,1,12,7,2025-04-02
8181,801,29,13,9,2024-12-18
8182,153,87,16,5,2025-10-25
8183,789,33,16,2,2025-01-10
8184,401,52,20,8,2024-07-26
8185,279,41,41,9,2025-07-15
8186,57,23,48,7,2025-04-04
8187,977,5,27,5,2025-02-07
8188,186,71,39,8,2025-07-12
8189,398,57,13,6,2025-06-13
8190,605,6,4,4,2025-04-29
8191,788,49,32,1,2024-05-01
8192,158,22,45,6,2024-04-29
8193,787,77,40,8,2024-09-07
8194,693,76,34,3,2024-10-25
8195,359,4,39,7,2024-02-16
8196,440,72,43,7,2025-08-19
8197,589,64,17,9,2024-10-25
8198,466,37,24,1,2025-11-02
8199,663,31,29,5,2025-06-02
8200,446,37,46,8,2024-09-01
8201,750,45,28,3,2025-12-27
8202,801,90,45,5,2025-12-24
8203,743,8,47,1,2025-12-24
8204,488,40,22,9,2024-08-05
8205,530,97,28,4,2024-12-09
8206,73,93,25,5,2024-11-09
8207,929,5,41,3,2025-11-23
8208,928,28,3,2,2025-08-26
8209,701,81,13,7,2025-12-30
8210,950,87,31,5,2024-10-16
8211,17,9,13,3,2025-08-24
8212,531,2,41,2,2024-07-15
8213,731,63,18,6,2025-11-26
8214,326,96,37,6,2025-07-31
8215,995,51,43,3,2025-02-19
8216,632,31,34,9,2025-09-01
8217,613,7,17,1,2024-11-01
8218,546,30,21,3,2025-04-22
8219,596,58,36,1,2025-06-19
8220,921,3,50,7,2024-08-07
8221,708,51,40,2,2025-11-16
8222,842,56,19,4,2025-09-17
8223,202,73,12,4,2024-12-19
8224,344,10,28,8,2024-08-22
8225,853,61,11,4,2024-11-01
8226,523,50,48,3,2024-04-19
8227,859,47,37,3,2024-11-09
8228,400,90,28,5,2024-01-13
8229,218,1,35,6,2025-09-28
8230,445,94,44,7,2024-06-15
8231,765,57,15,5,2024-02-22
8232,222,38,16,7,2024-07-04
8233,383,62,45,4,2024-10-02
8234,881,79,7,5,2025-03-22
8235,592,89,47,6,2024-12-17
8236,7,70,3,9,2024-01-10
8237,272,82,31,6,2025-02-13
8238,739,65,12,1,2024-05-26
8239,16,62,8,7,2025-04-21
8240,424,56,25,3,2025-09-21
8241,524,67,44,6,2025-03-03
8242,803,17,50,2,2025-05-02
8243,753,8,35,7,2025-06-13
8244,21,60,12,1,2025-01-11
8245,690,40,21,2,2024-04-21
8246,939,81,26,9,2025-08-06
8247,228,89,2,9,2025-10-17
8248,785,62,14,7,2025-09-07
8249,288,41,46,2,2024-08-02
8250,809,12,4,5,2025-05-24
8251,134,93,17,4,2025-05-25
8252,984,89,47,2,2025-08-11
8253,283,100,48,2,2024-01-26
8254,404,54,5,8,2024-07-11
8255,665,89,24,5,2024-04-12
8256,66,93,49,8,2024-07-23
8257,649,11,7,2,2025-02-14
8258,604,60,23,2,2024-02-20
8259,437,68,47,3,2024-05-10
8260,829,78,17,8,2024-12-08
8261,934,46,12,8,2025-07-31
8262,259,38,11,3,2025-02-03
8263,980,61,11,1,2024-07-20
8264,966,17,34,7,2024-10-26
8265,103,66,47,4,2024-05-25
8266,993,72,37,3,2025-04-06
8267,567,36,50,5,2025-05-18
8268,769,74,29,6,2025-09-07
8269,101,7,48,1,2024-05-30
8270,198,100,36,9,2025-09-21
8271,813,16,27,6,2024-11-11
8272,226,14,42,3,2024-07-17
8273,943,80,22,1,2025-03-04
8274,463,25,2,9,2024-10-29
8275,237,4,47,2,2025-05-12
8276,26,29,36,6,2024-04-14
8277,121,56,48,6,2024-01-10
8278,910,6,30,3,2025-09-16
8279,506,1,7,6,2024-01-27
8280,182,39,12,2,2025-09-02
8281,711,1,3,8,2024-11-22
8282,814,63,17,1,2025-05-09
8283,767,57,41,6,2025-10-09
8284,634,67,32,1,2024-05-06
8285,543,65,8,9,2024-04-25
8286,984,65,23,9,2024-06-19
8287,315,21,38,6,2024-07-30
8288,991,30,30,6,2024-07-07
8289,797,96,15,9,2025-05-04
8290,618,33,10,5,2025-01-21
8291,736,48,38,9,2025-12-26
8292,273,22,15,5,2025-08-23
8293,910,94,30,4,2024-05-09
8294,232,54,46,2,2024-01-23
8295,420,4,26,2,2024-06-27
8296,768,87,45,1,2025-02-04
8297,442,55,14,3,2025-05-19
8298,496,44,3,1,2025-02-14
8299,24,89,36,6,2025-06-15
8300,109,12,26,7,2024-11-24
8301,703,81,14,9,2025-04-15
8302,502,79,31,7,2025-02-23
8303,859,74,14,4,2025-02-15
8304,25,99,40,4,2024-01-29
8305,187,52,10,8,2024-09-01
8306,288,93,9,4,2025-09-23
8307,628,76,46,1,2025-06-27
8308,338,65,40,9,2025-10-13
8309,878,65,43,3,2025-10-31
8310,914,10,42,1,2024-02-29
8311,37,18,18,9,2024-05-18
8312,794,47,36,5,2024-12-22
8313,137,66,36,9,2024-07-30
8314,508,49,12,3,2024-05-18
8315,227,72,50,6,2025-01-02
8316,320,22,40,7,2025-09-14
8317,840,86,3,5,2025-04-30
8318,916,26,18,8,2025-05-07
8319,182,90,7,6,2024-12-01
8320,874,9,31,6,2025-09-02
8321,86,21,1,7,2024-06-26
8322,467,95,31,8,2025-05-27
8323,926,63,13,2,2025-08-23
8324,53,6,29,7,2024-04-22
8325,860,14,3,9,2024-10-09
8326,867,33,29,1,2024-04-25
8327,235,71,35,1,2025-06-27
8328,959,24,15,7,2024-02-10
8329,779,73,21,5,2024-06-15
8330,799,75,19,1,2024-08-08
8331,433,87,28,1,2025-12-26
8332,496,51,4,2,2024-11-08
8333,999,2,45,9,2024-12-11
8334,100,15,13,3,2025-04-15
8335,990,35,15,9,2024-05-10
8336,599,36,48,6,2024-02-17
8337,403,92,39,6,2024-05-13
8338,396,39,32,7,2025-06-02
8339,527,4,3,8,2025-07-09
8340,415,64,30,3,2024-11-12
8341,939,74,20,8,2025-03-13
8342,613,6,2,6,2025-03-10
8343,677,57,50,6,2024-03-26
8344,463,30,25,3,2024-02-17
8345,541,99,11,6,2025-05-04
8346,626,74,1,8,2025-02-27
8347,619,96,48,7,2025-01-21
8348,922,67,49,7,2024-08-27
8349,364,90,48,3,2025-10-25
8350,130,15,10,3,2025-03-26
8351,84,17,17,5,2024-09-14
8352,271,91,30,5,2024-02-13
8353,244,18,35,9,2024-06-16
8354,388,19,50,9,2024-07-09
8355,214,76,19,5,2025-10-25
8356,818,88,46,5,2025-07-15
8357,166,69,34,6,2024-10-02
8358,791,24,32,8,2025-01-03
8359,59,91,12,6,2024-11-01
8360,602,48,43,6,2025-08-29
8361,883,30,17,9,2024-04-14
8362,843,15,6,1,2025-02-24
8363,924,47,13,4,2024-12-14
8364,504,44,39,2,2025-10-11
8365,706,98,22,9,2024-11-14
8366,123,27,11,3,2025-02-23
8367,648,84,7,2,2025-11-25
8368,413,64,45,8,2024-02-26
8369,139,41,45,4,2024-08-27
8370,229,96,21,2,2025-03-02
8371,274,68,1,4,2025-09-08
8372,439,5,30,7,2025-07-30
8373,562,53,19,7,2024-05-19
8374,910,8,47,1,2024-03-02
8375,118,22,46,1,2024-05-31
8376,714,7,29,3,2024-05-09
8377,995,22,35,2,2025-03-06
8378,905,46,20,3,2025-09-29
8379,483,30,36,4,2025-03-15
8380,395,16,39,7,2024-07-30
8381,703,79,1,2,2025-02-03
8382,876,5,23,7,2025-11-04
8383,460,67,31,5,2025-12-17
8384,835,23,35,8,2025-06-24
8385,693,61,47,8,2024-06-30
8386,935,74,45,5,2024-02-20
8387,78,5,22,8,2025-06-09
8388,952,23,46,9,2024-12-15
8389,412,79,7,7,2024-02-27
8390,75,82,33,6,2025-02-22
8391,295,25,45,7,2024-05-16
8392,793,8,36,7,2025-10-01
8393,21,95,44,3,2024-02-06
8394,906,21,7,6,2025-05-08
8395,171,2,27,6,2024-12-24
8396,15,22,2,9,2024-03-25
8397,211,72,17,1,2025-12-22
8398,560,87,1,7,2025-10-12
8399,86,96,46,1,2025-06-22
8400,149,72,30,4,2024-12-09
8401,700,68,22,7,2024-06-19
8402,372,64,28,6,2025-11-20
8403,480,94,33,6,2024-01-20
8404,818,19,26,5,2024-10-29
8405,151,87,35,7,2024-07-15
8406,141,82,11,9,2024-11-22
8407,69,53,7,6,2025-07-29
8408,260,93,28,7,2025-07-09
8409,988,87,25,9,2024-01-12
8410,846,97,41,7,2024-12-26
8411,968,52,31,6,2024-10-22
8412,521,47,3,3,2025-02-06
8413,633,82,33,1,2025-03-13
8414,371,54,34,9,2025-01-09
8415,419,44,21,7,2025-10-14
8416,101,97,37,3,2025-11-23
8417,661,7,49,9,2025-05-14
8418,954,92,19,3,2025-03-01
8419,658,1,37,3,2025-10-26
8420,865,63,21,7,2024-02-13
8421,968,98,14,2,2024-04-18
8422,243,39,10,7,2024-04-07
8423,753,19,7,7,2025-03-20
8424,512,31,29,1,2024-03-21
8425,849,77,40,2,2024-08-05
8426,555,24,8,5,2024-05-28
8427,95,69,39,4,2024-03-16
8428,226,87,13,3,2025-08-14
8429,518,83,46,8,2025-07-17
8430,214,65,19,7,2024-03-03
8431,718,33,11,9,2025-08-18
8432,67,59,2,3,2025-01-28
8433,396,33,49,1,2025-05-17
8434,612,32,6,9,2025-01-01
8435,12,59,29,9,2025-04-22
8436,237,92,41,1,2024-09-11
8437,834,41,5,8,2024-02-28
8438,770,12,41,1,2025-06-03
8439,399,73,30,6,2025-01-23
8440,407,11,39,9,2025-08-10
8441,925,97,36,3,2025-03-01
8442,849,19,27,6,2025-08-12
8443,480,54,50,3,2025-09-27
8444,647,57,18,5,2025-05-16
8445,222,42,49,7,2025-06-07
8446,156,98,36,4,2024-10-06
8447,654,71,16,4,2024-02-14
8448,428,31,5,7,2025-07-18
8449,158,52,9,5,2024-06-29
8450,977,2,34,1,2025-02-04
8451,416,83,34,2,2025-01-08
8452,326,38,36,6,2024-08-21
8453,371,32,31,9,2024-07-04
8454,344,10,20,7,2024-03-15
8455,262,8,17,4,2025-12-10
8456,283,90,20,2,2025-08-13
8457,850,94,28,4,2024-08-20
8458,856,75,21,5,2024-06-16
8459,229,20,19,2,2025-06-18
8460,888,20,3,1,2025-02-10
8461,280,9,30,4,2024-08-17
8462,870,72,5,6,2025-10-08
8463,290,15,42,1,2024-10-19
8464,680,98,6,1,2025-02-03
8465,47,88,3,9,2024-02-07
8466,975,97,49,5,2024-08-19
8467,715,63,42,2,2024-06-16
8468,214,91,24,2,2024-10-11
8469,758,21,44,4,2024-04-12
8470,24,5,1,2,2024-05-24
8471,321,35,50,4,2025-10-21
8472,274,85,36,6,2024-12-31
8473,556,68,15,7,2024-06-01
8474,844,48,41,6,2025-02-25
8475,313,80,38,4,2024-11-14
8476,363,95,44,3,2025-09-29
8477,668,90,18,4,2025-12-04
8478,1000,62,23,5,2025-04-29
8479,380,35,47,4,2024-03-23
8480,711,70,29,3,2025-06-16
8481,919,97,41,1,2024-10-14
8482,981,21,22,3,2025-05-03
8483,674,80,24,5,2024-09-24
8484,907,39,45,6,2025-09-24
8485,470,34,48,4,2025-09-14
8486,746,15,13,1,2024-03-19
8487,675,6,33,7,2025-01-10
8488,116,66,50,9,2025-08-19
8489,605,88,22,6,2025-08-14
8490,42,56,35,6,2024-05-30
8491,796,49,17,9,2025-12-30
8492,379,92,22,4,2024-01-15
8493,722,1,5,5,2024-04-10
8494,206,65,25,5,2025-01-22
8495,466,28,6,5,2024-02-04
8496,732,100,17,8,2024-12-16
8497,280,20,31,1,2024-10-09
8498,648,48,17,3,2025-09-28
8499,618,72,33,8,2025-11-03
8500,118,65,39,9,2025-06-08
8501,237,90,48,2,2024-06-13
8502,309,51,37,4,2025-03-03
8503,456,43,48,8,2024-09-14
8504,900,49,4,5,2025-03-18
8505,475,25,43,1,2025-09-17
8506,100,74,14,6,2024-04-29
8507,261,76,13,9,2024-03-09
8508,993,41,27,9,2024-09-30
8509,305,71,24,1,2025-07-13
8510,354,64,27,4,2024-11-17
8511,286,61,8,1,2024-12-27
8512,328,12,47,7,2025-07-23
8513,103,81,50,3,2025-08-12
8514,63,69,39,2,2025-05-13
8515,687,14,21,8,2024-07-22
8516,282,34,41,9,2025-05-20
8517,441,48,11,7,2025-09-06
8518,293,61,31,6,2024-04-18
8519,738,81,27,6,2024-09-21
8520,7,35,42,9,2025-01-22
8521,639,65,46,5,2025-02-19
8522,936,59,48,5,2025-07-21
8523,92,36,27,2,2024-11-07
8524,935,79,8,6,2024-09-08
8525,190,19,33,6,2025-08-06
8526,871,42,12,6,2025-10-14
8527,476,69,35,4,2025-01-22
8528,511,19,34,7,2025-11-22
8529,462,39,16,9,2024-07-21
8530,53,69,36,1,2024-04-19
8531,754,52,2,3,2024-03-22
8532,486,12,12,9,2025-08-18
8533,644,83,27,5,2024-07-11
8534,490,47,17,6,2024-05-18
8535,978,76,20,8,2024-08-08
8536,364,36,21,9,2024-07-07
8537,112,63,30,8,2024-12-05
8538,409,76,42,3,2025-04-22
8539,7,82,20,1,2025-02-25
8540,742,51,8,5,2024-07-15
8541,668,43,18,7,2025-08-08
8542,197,34,18,2,2024-07-16
8543,835,97,18,1,2024-11-19
8544,876,49,2,4,2024-09-16
8545,735,18,12,3,2024-07-17
8546,367,61,32,4,2024-05-16
8547,250,57,42,1,2024-12-11
8548,916,93,8,2,2025-05-14
8549,595,5,10,1,2024-06-23
8550,240,89,11,3,2025-05-03
8551,380,24,14,4,2025-04-13
8552,907,93,26,1,2024-11-11
8553,872,64,47,6,2025-01-14
8554,835,59,30,2,2025-03-17
8555,471,38,42,5,2024-05-12
8556,775,33,4,8,2024-01-27
8557,919,10,39,4,2024-09-13
8558,701,37,11,5,2025-07-16
8559,455,97,24,9,2025-10-17
8560,366,87,22,2,2024-12-21
8561,290,11,3,2,2024-08-23
8562,874,24,37,6,2025-11-02
8563,403,88,2,6,2024-12-24
8564,58,71,12,3,2024-09-27
8565,521,21,21,9,2025-10-27
8566,304,20,5,1,2025-07-02
8567,115,10,7,3,2025-05-24
8568,210,89,4,8,2025-12-29
8569,41,47,43,8,2025-03-14
8570,816,100,41,4,2025-10-03
8571,173,47,36,8,2025-08-10
8572,234,15,22,8,2025-04-15
8573,793,44,29,1,2025-12-09
8574,884,62,9,3,2024-11-06
8575,590,6,26,1,2024-08-04
8576,620,66,12,2,2025-09-02
8577,793,76,48,4,2024-11-07
8578,403,4,1,3,2024-08-17
8579,39,23,8,6,2025-09-12
8580,119,13,33,5,2024-12-05
8581,335,81,4,5,2025-05-09
8582,336,31,14,7,2024-06-12
8583,539,16,29,7,2024-04-25
8584,616,41,14,9,2024-03-11
8585,74,90,9,8,2025-12-26
8586,191,92,9,3,2024-02-22
8587,324,1,26,2,2025-08-19
8588,147,12,49,1,2024-12-07
8589,767,56,47,6,2025-08-10
8590,284,50,42,4,2024-11-27
8591,213,20,17,3,2024-03-19
8592,635,66,41,2,2024-04-16
8593,718,36,4,2,2024-03-22
8594,929,79,46,4,2024-07-20
8595,752,38,3,1,2025-01-26
8596,394,22,29,6,2024-08-17
8597,339,61,25,5,2024-01-20
8598,798,50,21,9,2024-11-18
8599,22,96,12,2,2025-04-12
8600,771,59,1,9,2025-11-20
8601,869,20,1,9,2025-10-13
8602,105,36,45,9,2024-11-05
8603,466,97,46,4,2025-04-16
8604,459,15,48,5,2025-08-14
8605,432,62,7,8,2025-11-24
8606,770,3,10,8,2024-03-14
8607,716,93,15,1,2025-10-20
8608,822,91,40,1,2025-10-15
8609,774,5,11,6,2025-03-11
8610,619,56,46,7,2025-04-06
8611,763,31,45,2,2024-05-29
8612,936,86,23,2,2025-10-05
8613,221,35,13,5,2024-11-10
8614,379,71,27,9,2025-11-04
8615,222,70,41,5,2024-09-06
8616,258,26,17,8,2025-10-01
8617,713,1,50,8,2024-09-30
8618,367,83,13,5,2025-04-26
8619,770,7,12,8,2024-03-22
8620,349,36,29,8,2024-08-19
8621,225,76,21,5,2024-01-31
8622,714,84,20,5,2024-03-24
8623,738,87,20,4,2024-02-11
8624,236,25,31,1,2025-12-14
8625,183,94,8,9,2024-09-07
8626,712,59,24,2,2025-05-24
8627,869,61,11,1,2025-01-21
8628,758,29,39,6,2025-08-19
8629,444,95,33,5,2025-11-25
8630,865,18,42,1,2024-09-22
8631,623,41,15,7,2025-08-05
8632,6,19,4,7,2024-01-22
8633,236,4,1,3,2025-02-10
8634,127,65,32,8,2024-03-16
8635,104,41,11,6,2025-05-01
8636,749,15,30,4,2025-11-10
8637,915,54,37,3,2024-12-16
8638,480,64,19,1,2024-08-27
8639,155,72,36,2,2024-02-20
8640,257,15,34,2,2025-04-20
8641,235,79,7,5,2025-08-17
8642,500,50,45,4,2025-08-24
8643,289,22,20,2,2025-06-08
8644,510,18,12,9,2024-06-05
8645,552,80,32,7,2024-07-17
8646,800,2,2,8,2025-03-06
8647,709,36,22,8,2025-10-27
8648,785,20,41,2,2025-12-10
8649,894,16,48,5,2024-04-27
8650,776,67,40,3,2025-10-24
8651,569,30,24,9,2024-03-15
8652,298,55,50,9,2025-12-25
8653,610,66,31,6,2025-01-01
8654,137,99,4,4,2024-06-26
8655,376,26,24,8,2024-04-17
8656,87,57,43,5,2025-11-19
8657,419,69,17,3,2025-04-23
8658,754,2,40,8,2025-11-16
8659,199,56,19,6,2024-04-02
8660,463,84,40,5,2024-04-09
8661,437,62,38,1,2024-06-29
8662,310,34,34,3,2025-11-01
8663,596,98,47,7,2024-04-05
8664,754,56,33,3,2024-08-19
8665,281,55,6,1,2024-09-07
8666,323,20,36,8,2025-08-01
8667,764,50,13,7,2024-01-19
8668,702,25,47,5,2024-10-13
8669,951,84,9,5,2024-07-25
8670,942,25,35,6,2024-11-06
8671,152,53,34,7,2024-04-12
8672,994,14,16,3,2024-06-07
8673,302,60,18,4,2025-12-07
8674,278,43,18,1,2025-07-16
8675,651,62,38,7,2025-01-12
8676,688,76,50,2,2024-08-11
8677,8,69,43,7,2025-12-14
8678,807,63,32,6,2024-04-01
8679,235,2,7,4,2025-10-28
8680,675,54,23,2,2024-06-24
8681,561,16,23,7,2024-04-19
8682,302,55,46,7,2024-06-27
8683,38,94,18,5,2025-03-28
8684,136,43,7,9,2024-03-15
8685,822,61,42,3,2025-08-05
8686,421,38,40,9,2025-12-21
8687,219,45,24,5,2025-05-06
8688,348,51,14,2,2024-04-12
8689,808,42,50,9,2024-02-10
8690,546,24,5,1,2025-03-10
8691,864,30,46,1,2024-11-29
8692,79,37,22,7,2024-10-06
8693,748,53,22,3,2025-06-25
8694,895,63,10,8,2025-05-20
8695,273,11,26,7,2024-08-30
8696,161,78,15,7,2025-07-17
8697,687,23,38,1,2025-07-22
8698,878,80,41,1,2025-12-02
8699,308,50,42,2,2024-03-19
8700,374,85,49,2,2025-03-12
8701,976,55,1,5,2025-12-08
8702,733,55,14,9,2025-04-05
8703,9,4,36,7,2024-07-15
8704,801,97,31,2,2024-01-31
8705,444,54,28,5,2024-01-30
8706,113,61,34,5,2024-04-22
8707,989,78,35,8,2025-10-11
8708,205,83,39,9,2025-11-14
8709,405,5,23,8,2025-01-24
8710,698,100,46,2,2025-10-28
8711,853,95,44,4,2024-10-02
8712,197,18,19,2,2024-08-07
8713,778,44,18,6,2024-10-02
8714,774,31,15,4,2024-01-12
8715,760,94,1,7,2025-05-07
8716,115,21,25,2,2025-08-19
8717,121,47,26,9,2024-02-18
8718,653,30,35,5,2025-11-22
8719,65,55,15,1,2024-01-10
8720,276,68,4,3,2024-09-17
8721,825,69,15,4,2024-11-15
8722,239,41,42,3,2024-07-04
8723,302,45,38,6,2024-08-16
8724,392,74,45,6,2025-10-31
8725,522,91,39,7,2024-01-21
8726,969,80,1,9,2024-01-16
8727,369,30,22,9,2025-04-24
8728,233,77,11,7,2025-09-18
8729,195,100,46,1,2024-01-06
8730,907,85,38,3,2024-10-24
8731,12,45,37,5,2024-09-15
8732,906,45,26,6,2024-02-09
8733,921,79,27,6,2024-10-02
8734,689,84,13,5,2025-06-02
8735,177,84,7,6,2025-08-27
8736,217,45,8,9,2025-05-25
8737,11,55,46,1,2024-11-03
8738,446,59,23,1,2025-06-16
8739,630,5,26,9,2025-04-24
8740,164,32,44,8,2025-02-17
8741,551,6,27,9,2025-06-06
8742,53,94,9,7,2025-04-09
8743,218,26,46,6,2025-02-12
8744,718,37,38,9,2024-02-19
8745,999,13,47,2,2024-02-14
8746,824,93,13,4,2024-09-27
8747,360,69,7,2,2024-10-01
8748,385,25,11,6,2025-02-26
8749,56,13,10,1,2024-02-04
8750,118,88,33,7,2025-05-18
8751,900,95,39,7,2025-05-02
8752,253,20,50,7,2025-10-14
8753,798,72,3,4,2024-05-23
8754,780,60,41,8,2024-07-11
8755,803,73,29,5,2025-06-30
8756,845,21,37,2,2024-06-26
8757,180,61,45,5,2024-11-13
8758,415,84,16,9,2025-01-25
8759,870,79,16,1,2024-05-30
8760,235,26,44,2,2025-09-02
8761,855,54,50,8,2025-03-22
8762,708,42,43,5,2025-06-24
8763,820,11,49,9,2024-05-29
8764,80,37,7,6,2024-07-26
8765,647,11,15,8,2024-12-14
8766,22,27,38,1,2024-09-18
8767,477,94,6,9,2025-12-22
8768,843,83,18,9,2025-02-16
8769,440,34,19,3,2024-03-29
8770,737,38,2,1,2024-09-14
8771,570,61,3,8,2025-05-06
8772,93,87,46,8,2025-12-04
8773,192,53,25,9,2025-08-30
8774,103,65,36,6,2025-07-01
8775,396,3,49,9,2024-04-05
8776,7,67,28,9,2025-02-07
8777,640,28,38,4,2025-03-14
8778,567,14,28,5,2024-02-06
8779,231,52,32,6,2025-09-05
8780,874,30,41,6,2025-04-25
8781,574,58,36,2,2024-06-28
8782,240,54,39,4,2024-11-20
8783,90,69,36,9,2025-08-04
8784,232,15,43,7,2025-02-09
8785,457,38,23,9,2025-04-13
8786,233,78,2,6,2025-09-10
8787,354,14,10,7,2024-09-27
8788,333,57,6,9,2024-12-19
8789,439,59,8,4,2025-07-12
8790,375,8,15,9,2025-04-09
8791,292,72,45,3,2025-09-11
8792,345,19,29,8,2024-12-29
8793,664,32,28,3,2024-03-09
8794,428,95,22,3,2024-11-03
8795,657,29,34,3,2025-02-26
8796,130,41,20,9,2025-05-28
8797,141,75,33,3,2024-08-06
8798,415,45,15,6,2024-02-14
8799,93,13,7,4,2024-08-20
8800,626,27,24,2,2025-12-01
8801,284,19,26,3,2025-01-01
8802,956,26,50,5,2024-05-01
8803,923,53,10,4,2025-05-09
8804,655,51,15,5,2025-07-30
8805,223,37,37,1,2024-05-28
8806,744,9,24,4,2025-04-20
8807,463,92,11,3,2025-08-01
8808,545,96,40,2,2024-12-15
8809,276,52,21,7,2025-07-24
